Version;Discrimina;ZoneID;ZoneName;LengthM;SiteCode;DateStart;DateFinish;AssessorCo;ZoneDescription;Comments;Comments2;TravelDirection;RoadType;RCACConsValue;FieldRating;RCACScore;HabitatScore;RoadWidthM;LRoadWidth;RRoadWidth;WidthVarie;RCACWidth;RCACTreesW;RCACTreesS;RCACGround;RCACGrassl;RCACLeafLi;RCACLogs;RCACRocksC;RCACWetlan;RCACMaxFau;RCACRegene;RCACWildli;RCACWeedCo;RCACSiteDi;RCACRareSp;HollowTree;LargeOldTree;Trees;LogsWoodyD;GroundFlor;Mistletoe;Shrubs;NonWeedySi;BioticSoil;LeafMulchL;Rocks;CracksCrev;Wetland;Disturbanc;Regenerati;Weeds;Powerline;BiomassRed;AdjoiningL;AdjoiningV;PowerlineD;CanopyCont;OverallFue;GroundFuel;ElevatedFu;BarkHazard;Majorweeds;Bioregion;Locality;LandFormLS;LandForm00;TypicalGeo;SoilType;EVCCode;EVCNotes;EVCSource;ManPrescri;Origin;LGA;ID;Recommenda;DescID;RCACScoreI;WKT_Geometry
0;line;55730;slate quarry road;3.196.000.000.000.000.000;g599;19/08/2015;19/08/2015;534;woodland with weedy grassy understorey;very patchy;;e;;high;high;15;52;4;;;1;1;2.000.000.000.000.000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;1.000.000.000.000.000;1.000.000.000.000.000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;1.000.000.000.000.000;2.000.000.000.000.000;2.000.000.000.000.000;4.000.000.000.000.000;0.000000000000000;1;1;19;1;29;0;24;0;0;1;0;0;0;3;2;3;0;289;;e;309;2;;;;;;cvu;durdidwarrah;2.1pfc5-5;;0;ma;411;47>3>47;;411h.pdf;;golden plains;eo-534;;34;15;linestring (144.159990690503 -37.8194502602788,144.165582525559 -37.8200379805088,144.167196198805 -37.8199438439582,144.168465702088 -37.8194801709642,144.169469145401 -37.8186385634861,144.169775725257 -37.818248190467,144.170294378842 -37.8177430176554,144.171924112971 -37.8170128774982,144.186789634112 -37.8174561707388,144.194231322448 -37.8155584025329,144.194269671628 -37.8153988234478)
0;line;55731;savannah track;408.000.000.000.000.000;g584;19/08/2015;19/08/2015;534;woodland with patchy native grass understorey;;;s;;high;high;15;57;4;;;0;1;1.000.000.000.000.000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;2.000.000.000.000.000;1.000.000.000.000.000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;1.000.000.000.000.000;2.000.000.000.000.000;2.000.000.000.000.000;4.000.000.000.000.000;0.000000000000000;1;0;19;1;29;0;24;0;0;2;0;0;0;3;2;3;0;300;;i+e;309;3;;;;;;cvu;durdidwarrah;2.1pfc5-5;;0;ma;47;47;;47h.pdf;;golden plains;eo-534;;32;15;linestring (144.169648016779 -37.8190322548336,144.169384713779 -37.8204841233988,144.169154234555 -37.8206133788598,144.167278104038 -37.8204114013847,144.166673857021 -37.8203636178683)
0;line;55732;whinray road;191.000.000.000.000.000;g649;19/08/2015;19/08/2015;534;woodland with weedy grassy understorey;;;n;;medium;medium;11;33;4;;;0;1;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;4.000.000.000.000.000;1.000.000.000.000.000;2.000.000.000.000.000;1.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0;0;19;0;29;0;24;0;0;0;0;0;0;2;2;2;0;300;;e;309;3;;;;;;cvu;meredith;2.1pfc5-5;;0;ma;47;47;;47m.pdf;;golden plains;eo-534;;34;11;linestring (144.154365494191 -37.8188095690688,144.154677740215 -37.8171037442541)
0;line;55733;whinray road;456.000.000.000.000.000;g649;19/08/2015;19/08/2015;534;pasture grasses and weeds;;;n;;low;low;3;0;4;;;0;1;0.000000000000000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0;0;0;0;29;0;0;0;0;0;0;0;0;1;1;1;0;300;;e;309;0;;;;;;cvu;meredith;2.1pfc5-5;;0;dd;47;47;;47l.pdf;;golden plains;eo-534;;18;3;linestring (144.154706667303 -37.8169803708248,144.15543932169 -37.8129079686916)
0;line;55734;whinray road;1.083.000.000.000.000.000;g649;19/08/2015;19/08/2015;534;woodland with weedy grassy understorey;;;nw;;high;high;15;56;8;;;1;2;3.000.000.000.000.000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;2.000.000.000.000.000;1.000.000.000.000.000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;1.000.000.000.000.000;2.000.000.000.000.000;1.000.000.000.000.000;4.000.000.000.000.000;0.000000000000000;1;2;18;1;29;0;16;0;0;2;0;0;0;3;2;2;0;300;;e;309;3;;;;;;cvu;meredith;2.1lsp5-6;;0;dd;411;3>47;;411h.pdf;;golden plains;eo-534;;34;15;linestring (144.15529429912 -37.8127725044868,144.15058176204 -37.8098137243443,144.149920456565 -37.8087565983219,144.14960747204 -37.808469424366,144.148988339634 -37.8081306289795,144.148306517148 -37.8076606399838,144.147805832735 -37.8073809143129,144.145794356954 -37.8070322235856)
0;line;55735;whinray road;225.000.000.000.000.000;g649;19/08/2015;19/08/2015;534;pasture grasses and weeds;;;nw;;low;low;6;0;4;;;0;1;0.000000000000000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;1.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0;0;0;0;29;0;0;0;0;0;0;0;0;2;1;2;0;300;;eh;309;0;;;;;;cvu;morrisons;2.1lsp5-6;;0;dd;47;47;;47l.pdf;;golden plains;eo-534;;18;6;linestring (144.145767402766 -37.8069884447527,144.144829081 -37.8057097999472,144.144844494852 -37.8051574700818)
0;line;55736;whinray road;344.000.000.000.000.000;g649;19/08/2015;19/08/2015;534;woodland with weedy grassy understorey;;;n;;medium;medium;14;46;6;;;1;2;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;1.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;4.000.000.000.000.000;0.000000000000000;0;0;18;0;29;0;23;0;0;2;0;0;0;3;2;1;0;300;;e;309;2;;;;;;vvp;morrisons;2.1pfc5-5;;0;ma;47;47;;47m.pdf;;golden plains;eo-534;;34;14;linestring (144.144837339269 -37.8049866901205,144.144751970481 -37.80443363023,144.14417344173 -37.8037462860123,144.143976387583 -37.8033524072356,144.143072602792 -37.8022701885111)
0;line;55737;whinray road;405.000.000.000.000.000;g649;19/08/2015;19/08/2015;534;cleared with occasional trees and/or shrubs;;;nw;;medium;medium;9;30;4;;;0;1;0.000000000000000;1.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;3.000.000.000.000.000;0.000000000000000;0.000000000000000;1.000.000.000.000.000;4.000.000.000.000.000;0.000000000000000;0;0;0;0;29;0;16;0;0;0;0;0;0;3;1;2;0;298;;e;309;0;;;;;;vvp;morrisons;2.1pfc5-5;;0;ma;2223;2223;;2223m.pdf;;golden plains;eo-534;;2;9;linestring (144.142946215029 -37.8021094385179,144.140452883047 -37.7990388776818)
0;line;55738;bayards road;536.000.000.000.000.000;g339;19/08/2015;19/08/2015;534;cleared with occasional trees and/or shrubs;;;e;;medium;medium;9;30;4;;;0;1;0.000000000000000;1.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;3.000.000.000.000.000;0.000000000000000;0.000000000000000;1.000.000.000.000.000;4.000.000.000.000.000;0.000000000000000;0;0;0;0;29;0;16;0;0;0;0;0;0;3;1;2;0;298;;e;309;0;;;;;;vvp;morrisons;7.1pbfq5-1;;0;yk;2223;2223;;2223m.pdf;;golden plains;eo-534;;2;9;linestring (144.134360186725 -37.7983463426461,144.140388841453 -37.7990256332398)
0;line;55739;meredith-steiglitz road;1.717.000.000.000.000.000;g520;21/08/2015;21/08/2015;531;forest;;hcv roadside converted to very high status due to listed species presence;e;;very high (high base score);high;33;70;8;;;0;2;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;1.000.000.000.000.000;3.000.000.000.000.000;3.000.000.000.000.000;4.000.000.000.000.000;15.000.000.000.000.000;0;0;20;2;36;1;26;0;1;3;0;0;0;3;2;4;0;289;;i;309;3;;;;;;cvu;steiglitz;2.1hsp5-6;;0;szb;2240;[127]>282 or 21/127>[21];;2240h.pdf;;golden plains;eo-531;;39;18;linestring (144.172348398041 -37.8755924434196,144.171811591102 -37.8752180532676,144.169253445769 -37.8743718174004,144.167967845126 -37.8728874599446,144.165436687892 -37.8720995029641,144.163819407342 -37.8707654468229,144.163594166492 -37.8704077681917,144.162573911177 -37.8689833190485,144.162346421892 -37.8688290956549,144.158964868826 -37.8678606381125,144.156748379498 -37.8676561245202)
0;line;55740;meredith-steiglitz road;443.000.000.000.000.000;g520;21/08/2015;21/08/2015;531;forest;;hcv roadside converted to very high status due to listed species presence;se;;very high (high base score);high;32;65;8;;;0;2;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;1.000.000.000.000.000;3.000.000.000.000.000;2.000.000.000.000.000;4.000.000.000.000.000;15.000.000.000.000.000;0;0;20;2;33;3;26;0;4;3;0;0;0;3;2;3;0;300;;i;309;3;;;;;;cvu;steiglitz;2.1hsp5-6;;0;szb;61;21 or 61;;61h.pdf;;golden plains;eo-531;;39;17;linestring (144.177299144971 -37.875655534598,144.175306706233 -37.8759035520008,144.172894428537 -37.8759741487498,144.172430241033 -37.875658425133)
0;line;55741;meredith-steiglitz road;594.000.000.000.000.000;g520;21/08/2015;21/08/2015;531;cleared with occasional trees and/or shrubs;;roadside only scores hcv due to listed species presence, otherwise mcv;se;;very high (medium base score);medium;26;46;8;;;0;2;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;1.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;1.000.000.000.000.000;1.000.000.000.000.000;0.000000000000000;2.000.000.000.000.000;15.000.000.000.000.000;0;0;16;0;29;2;16;0;0;1;0;0;0;2;2;1;0;298;;i+e;309;1;;;;;;cvu;steiglitz;2.1hsp5-6;;0;szb;61;61;;61h.pdf;;golden plains;eo-531;;2;11;linestring (144.18002475718 -37.8796625894365,144.179550799084 -37.8793976930936,144.179004368897 -37.8790560254539,144.178896443917 -37.8788589692106,144.178715236487 -37.878657858299,144.178571128276 -37.8784171009102,144.178602164704 -37.8780992771337,144.178713018558 -37.8771770336325,144.178843583004 -37.8761313005527,144.178417118335 -37.8757213506156,144.177427711309 -37.8756418824792)
0;line;55742;meredith-steiglitz road;149.000.000.000.000.000;g520;21/08/2015;21/08/2015;531;forest;;hcv roadside converted to very high status due to listed species presence;se;;very high (high base score);high;32;62;8;;;0;2;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;1.000.000.000.000.000;3.000.000.000.000.000;2.000.000.000.000.000;4.000.000.000.000.000;15.000.000.000.000.000;0;0;20;0;52;2;24;0;3;3;0;0;0;3;2;3;0;300;;i;309;2;;;;;;cvu;steiglitz;2.1hsp5-6;;0;szb;61;61;;61h.pdf;;golden plains;eo-531;;39;17;linestring (144.180065854663 -37.8796810251356,144.180494216499 -37.8799165258531,144.180836070211 -37.8801041912092,144.181335459407 -37.8805654850398)
0;line;55743;south steiglitz road;1.796.000.000.000.000.000;g603;21/08/2015;21/08/2015;531;forest;;hcv roadside converted to very high status due to listed species presence;s;;very high (high base score);high;35;76;8;;;0;2;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;1.000.000.000.000.000;3.000.000.000.000.000;3.000.000.000.000.000;6.000.000.000.000.000;15.000.000.000.000.000;0;0;20;2;35;0;24;0;3;3;0;0;0;4;2;4;0;300;;i;309;3;;;;;;cvu;steiglitz;2.1hsp5-6;;0;szb;48;[61]>48;;48h.pdf;;golden plains;eo-531;;39;20;linestring (144.181204092267 -37.880840804008,144.180500092957 -37.8814901209176,144.178604462063 -37.8825624055409,144.177520631186 -37.8822620080877,144.176033421538 -37.8824117157198,144.175012812798 -37.88349489962,144.174074605259 -37.8838131591956,144.173733374765 -37.8839367675986,144.172796979068 -37.8848605639511,144.17180090736 -37.8862092401188,144.171786126754 -37.8867251562851,144.172501914877 -37.8875151112075,144.173543185561 -37.8883180773292,144.1737127317 -37.8891660012881,144.173574113641 -37.89010259124,144.172979676435 -37.8907853899003,144.172724165688 -37.8910852178184,144.172722805286 -37.8916231110092)
0;line;55744;south steiglitz road;1.104.000.000.000.000.000;g603;21/08/2015;21/08/2015;531;forest;;hcv roadside converted to very high status due to listed species presence;s;;very high (high base score);high;34;76;4;;;0;1;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;1.000.000.000.000.000;3.000.000.000.000.000;3.000.000.000.000.000;6.000.000.000.000.000;15.000.000.000.000.000;0;0;20;2;36;1;24;0;3;4;0;0;0;4;2;4;0;300;;i;309;3;;;;;;cvu;steiglitz;2.1hsp5-6;;0;szb;64;64;;64h.pdf;;golden plains;eo-531;;39;19;linestring (144.172726035847 -37.8917485026734,144.17272550288 -37.8926351559543,144.171910161112 -37.8933854326733,144.171111422543 -37.8942956853673,144.171110074914 -37.8944193089003,144.171429680542 -37.8955263973072,144.171998465423 -37.8966394642616,144.172234132301 -37.8981337175741,144.172013179131 -37.8986209651462,144.172501152812 -37.898871459343,144.173068995771 -37.8993659795104,144.174186069744 -37.9003838880933)
0;line;55745;steiglitz-durdiwarrah road;1.527.000.000.000.000.000;g610;21/08/2015;21/08/2015;531;forest;;hcv roadside converted to very high status due to listed species presence;n;;very high (high base score);high;30;59;8;;;0;2;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;1.000.000.000.000.000;2.000.000.000.000.000;1.000.000.000.000.000;4.000.000.000.000.000;15.000.000.000.000.000;0;0;20;2;29;2;26;0;2;2;0;0;0;3;2;2;0;300;;i;309;3;;;;;;cvu;steiglitz;2.1hsp5-6;;0;szb;2216;47>21;;2216h.pdf;;golden plains;eo-531;;39;15;linestring (144.179953886509 -37.8757377304316,144.180875789825 -37.8752788043999,144.181293859702 -37.8747728778913,144.181307715249 -37.8735010504012,144.181904587431 -37.8725748450633,144.182349111908 -37.8721635920715,144.182516187604 -37.8719757623882,144.18307015411 -37.8699298702876,144.183999721519 -37.8691222914483,144.184449984738 -37.8686600714961,144.184193397594 -37.8669503091426,144.18415351739 -37.8655545469531,144.184870486906 -37.8645273414528,144.185839482265 -37.8639451379241,144.185978510929 -37.8638007602966)
0;line;55746;steiglitz-durdiwarrah road;5.392.000.000.000.000.000;g610;21/08/2015;21/08/2015;531;forest;;hcv roadside converted to very high status due to listed species presence;n;;very high (high base score);high;33;75;8;;;0;2;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;1.000.000.000.000.000;3.000.000.000.000.000;3.000.000.000.000.000;4.000.000.000.000.000;15.000.000.000.000.000;0;0;20;2;29;2;26;0;2;2;0;0;0;3;2;4;0;300;;i;309;3;;;;;;cvu;steiglitz;2.1lsp5-6;;0;dd;2216;20>21>20>3/47;;2216h.pdf;;golden plains;eo-531;;39;18;linestring (144.186043707389 -37.8637066642773,144.188052794307 -37.8610238387716,144.189944131592 -37.8590596642124,144.190149541369 -37.8578545235435,144.189100610757 -37.853951685463,144.18910269679 -37.8511970380648,144.189123341891 -37.8501286913609,144.189930256002 -37.8492474674624,144.191497451348 -37.8484075885197,144.192760231082 -37.8477547565638,144.193605676911 -37.8466847397657,144.193677155039 -37.8442866302254,144.194413739316 -37.8422565375667,144.195513423499 -37.838825951705,144.195292944151 -37.8362951575405,144.197323636133 -37.8340773915333,144.199720973543 -37.832690591203,144.203219585246 -37.8328883257576,144.204195089376 -37.8324950552482,144.205512295676 -37.8327291392229,144.207377476262 -37.8313895614879,144.209326364529 -37.829934173593,144.209925080085 -37.8286900781854,144.212205458899 -37.8262535690497)
0;line;55747;stony creek/beremboke road;249.000.000.000.000.000;g618;21/08/2015;21/08/2015;531;dominated by planted and spreading environmental weeds;;;ne;;medium;medium;12;32;8;;;0;2;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;1.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;1.000.000.000.000.000;1.000.000.000.000.000;1.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0;0;16;0;29;0;16;0;0;1;0;0;0;2;2;2;0;300;;i+e;309;1;;;;;;cvu;staughton vale;2.1pfc5-5;;0;ma;3;3;;3m.pdf;;golden plains;eo-531;;13;12;linestring (144.210835189042 -37.8246361472878,144.211119180121 -37.8243233931623,144.210994928977 -37.8233870001493,144.210949545852 -37.8224636778363)
0;line;55748;stony creek/beremboke road;432.000.000.000.000.000;g618;21/08/2015;21/08/2015;531;forest;;hcv roadside converted to very high status due to listed species presence;ne;;very high (high base score);high;31;68;4;;;0;1;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;1.000.000.000.000.000;2.000.000.000.000.000;3.000.000.000.000.000;4.000.000.000.000.000;15.000.000.000.000.000;0;0;20;2;43;0;26;0;0;2;0;0;0;3;2;4;0;300;;i;309;2;;;;;;cvu;durdidwarrah;2.1pfc5-5;;0;ma;396;20>198>[47];;396h.pdf;;golden plains;eo-531;;39;16;linestring (144.210952099768 -37.8223994725895,144.210779803197 -37.8220481858739,144.212493581791 -37.8211363898548,144.213603230123 -37.8210419537677,144.213719363997 -37.8210247297945,144.21477967191 -37.8206934641005)
0;line;55749;stony creek/beremboke road;1.348.000.000.000.000.000;g618;21/08/2015;21/08/2015;531;forest;;hcv roadside converted to very high status due to listed species presence;ne;;very high (high base score);high;32;70;4;;;0;1;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;1.000.000.000.000.000;3.000.000.000.000.000;3.000.000.000.000.000;4.000.000.000.000.000;15.000.000.000.000.000;0;0;20;2;33;0;26;0;3;3;0;0;0;3;2;4;0;300;;i;309;3;;;;;;cvu;staughton vale;2.1pfc5-5;;0;ma;2216;198>21>3/47;;2216h.pdf;;golden plains;eo-531;;39;17;linestring (144.214924112624 -37.8206271837874,144.215295272599 -37.8204569737374,144.217234393228 -37.8190087536056,144.217589058933 -37.8183859856362,144.221162286633 -37.813067039691,144.222208644407 -37.8102100367734)
0;line;55750;butchers road;5.124.000.000.000.000.000;g369;21/08/2015;21/08/2015;531;heathy woodland, diverse shrub layer;;hcv roadside converted to very high status due to listed species presence;w;;very high (high base score);high;33;75;8;;;0;2;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;2.000.000.000.000.000;1.000.000.000.000.000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;1.000.000.000.000.000;3.000.000.000.000.000;3.000.000.000.000.000;4.000.000.000.000.000;15.000.000.000.000.000;0;0;19;1;45;0;24;0;2;3;0;0;0;3;2;4;0;289;;i;307;3;;;;;;cvu;steiglitz;2.1pfc5-5;;0;ma;441;48/282>48/3>48;;441h.pdf;;golden plains;eo-531;;36;18;linestring (144.233813954033 -37.8667970665059,144.223911959167 -37.8675292829694,144.222481036724 -37.8672325077417,144.221462201003 -37.8670587341512,144.21927310869 -37.8682949915014,144.215682057366 -37.8690815082918,144.206458670739 -37.8708088788455,144.205047431154 -37.8710502888458,144.203869710237 -37.8723397702102,144.203222915186 -37.8744753834022,144.203019760987 -37.8761390654447,144.201052840052 -37.8794427084398,144.195788973265 -37.8849310757934,144.188876727297 -37.8859210338264,144.187925557221 -37.8864963869016)
0;line;55751;hut road;684.000.000.000.000.000;g471;21/08/2015;21/08/2015;531;forest;;hcv roadside converted to very high status due to listed species presence;ne;;very high (high base score);high;32;70;4;;;1;1;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;2.000.000.000.000.000;1.000.000.000.000.000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;1.000.000.000.000.000;3.000.000.000.000.000;3.000.000.000.000.000;4.000.000.000.000.000;15.000.000.000.000.000;0;0;20;1;45;1;26;0;2;3;0;0;0;3;2;4;0;300;;i;309;3;;;;;;cvu;steiglitz;2.1hsp5-6;;0;szb;2216;21>47;;2216h.pdf;;golden plains;eo-531;;39;17;linestring (144.162375254929 -37.8688327342988,144.162818066579 -37.8687976777513,144.163089098018 -37.8685415023143,144.163439055949 -37.8677799345734,144.162844082461 -37.8676885612024,144.163137289121 -37.8668819496922,144.162829299702 -37.8669597724865,144.162982540968 -37.8667827909619,144.163172246102 -37.8666169892593,144.163462459518 -37.8660756488526,144.163794240247 -37.8659253919025,144.164206380768 -37.8659645694388,144.164655842253 -37.8659386054646,144.165240729544 -37.8661098707364,144.165487817687 -37.8662053704199,144.165605731709 -37.8662649817951,144.165879470652 -37.8663831837951)
0;line;55752;de motts road;1.037.000.000.000.000.000;g398;24/08/2015;24/08/2015;534;heathy woodland, diverse shrub layer;;hcv roadside converted to very high status due to listed species presence;se;;very high (high base score);high;32;70;4;;;0;1;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;2.000.000.000.000.000;1.000.000.000.000.000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;1.000.000.000.000.000;3.000.000.000.000.000;3.000.000.000.000.000;4.000.000.000.000.000;15.000.000.000.000.000;0;0;19;1;38;2;25;0;1;3;0;0;0;3;2;4;0;300;;i;307;3;;;;;;cvu;steiglitz;2.1hsp5-6;;0;ma;48;48;;48h.pdf;;golden plains;eo-534;;36;17;linestring (144.18926481877 -37.8859431178609,144.196143977488 -37.8892709182653,144.197124326568 -37.8893574070085,144.197993561142 -37.8895449137035,144.199674820274 -37.8901375602164)
0;line;55753;watson road;598.000.000.000.000.000;g641;24/08/2015;24/08/2015;534;heathy woodland, diverse shrub layer;;hcv roadside converted to very high status due to listed species presence;s;;very high (high base score);high;33;70;8;;;0;2;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;1.000.000.000.000.000;3.000.000.000.000.000;3.000.000.000.000.000;4.000.000.000.000.000;15.000.000.000.000.000;0;0;19;2;35;2;24;0;2;4;0;0;0;3;2;4;0;300;;i;309;3;;;;;;cvu;anakie;2.1hsp5-6;;0;szb;2247;48>21;;2247h.pdf;;golden plains;eo-534;;36;18;linestring (144.199808377112 -37.8905090991897,144.199763622762 -37.8912720126923,144.199798263696 -37.892333354489,144.200698391138 -37.8930661396253,144.20221343637 -37.8937666806011,144.202677019943 -37.8941622866023,144.202703075321 -37.8943004763902,144.202753170493 -37.8947659833841)
0;line;55754;de motts road;2.542.000.000.000.000.000;g398;24/08/2015;24/08/2015;534;heathy woodland, diverse shrub layer;;hcv roadside converted to very high status due to listed species presence;e;;very high (high base score);high;32;70;4;;;1;1;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;1.000.000.000.000.000;3.000.000.000.000.000;3.000.000.000.000.000;4.000.000.000.000.000;15.000.000.000.000.000;0;0;19;2;52;2;24;0;2;3;0;0;0;3;2;4;0;300;;i;307;2;;;;;;cvu;anakie;2.1hsp5-6;;0;szb;464;48/47>21>[47]>21>48;;464h.pdf;;golden plains;eo-534;;36;17;linestring (144.199940357228 -37.8901756439192,144.201527305768 -37.8910075532751,144.204051233198 -37.8917002368286,144.205377660005 -37.8911565924006,144.207589493113 -37.8910040424642,144.207435233283 -37.8908431382236,144.208327280342 -37.8899471252817,144.20988841208 -37.8904159820818,144.211489554701 -37.8907826583097,144.213183544117 -37.8910335483217,144.215071584088 -37.8911549819699,144.215960259314 -37.8912406660451,144.217422492633 -37.8917444634611,144.218664624403 -37.8922394942947,144.219360091885 -37.8923893509137,144.221059744497 -37.8921023909697,144.222153917667 -37.8918333500757,144.224380099089 -37.8920658002348,144.225366560053 -37.8924646312382,144.226297071293 -37.8929429954508)
0;line;55755;clarkes road, lethbridge;2.991.000.000.000.000.000;g383;24/08/2015;24/08/2015;534;heathy woodland, diverse shrub layer;;hcv roadside converted to very high status due to listed species presence;n;;very high (high base score);high;34;81;4;;;0;1;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;3.000.000.000.000.000;3.000.000.000.000.000;3.000.000.000.000.000;4.000.000.000.000.000;15.000.000.000.000.000;0;0;19;2;39;0;26;0;1;2;0;0;0;3;4;4;0;300;;i;309;3;;;;;;cvu;anakie;2.1pfc5-5;;0;ma;282;282/48 sedgy gl>48>sedgy>48/3>282/48>48/3;;282h.pdf;;golden plains;eo-534;;36;19;linestring (144.247740231708 -37.8735862459207,144.247618852396 -37.8738035298209,144.243293313606 -37.874488576286,144.242239330519 -37.8753540902578,144.241427755043 -37.875821440509,144.240681135143 -37.8762164653211,144.233186893324 -37.8855156360112,144.232734420894 -37.8862715697638,144.231869463042 -37.887920241083,144.23074456202 -37.8885089974321,144.22988408617 -37.8892520787813,144.22798212654 -37.8904972821246,144.226847300478 -37.8920598262858,144.226342696529 -37.8929723698033)
